timestamp,open,high,low,close,volume
2021-01-04 09:00:00,158.3,158.3,158.3,158.3,290.0
2021-01-04 12:15:00,158.59,158.59,158.59,158.59,1200.0
2021-01-04 12:30:00,158.75,158.75,158.59,158.6,544.0
2021-01-04 13:00:00,158.7469,159.0,157.5,158.1,6373.0
2021-01-04 13:15:00,158.37,158.47,157.62,157.62,1342.0
2021-01-04 13:30:00,157.73,157.89,157.61,157.89,1125.0
2021-01-04 13:45:00,157.61,157.79,157.61,157.79,941.0
2021-01-04 14:00:00,157.79,157.79,157.79,157.79,2607.0
2021-01-04 14:15:00,157.9,157.9,157.1,157.1,5646.0
2021-01-04 14:30:00,157.24,157.38,156.04,156.4265,675885.0
2021-01-04 14:45:00,156.39,156.935,156.31,156.79,257457.0
2021-01-04 15:00:00,156.81,156.95,156.31,156.475,211145.0
2021-01-04 15:15:00,156.45,156.49,155.63,155.78,291948.0
2021-01-04 15:30:00,155.78,156.173,155.6,156.125,218187.0
2021-01-04 15:45:00,156.1,156.16,155.52,155.98,283505.0
2021-01-04 16:00:00,155.98,156.2,155.2754,155.86,298942.0
2021-01-04 16:15:00,155.85,155.98,155.56,155.78,332783.0
2021-01-04 16:30:00,155.76,155.76,155.28,155.2953,246673.0
2021-01-04 16:45:00,155.28,155.31,154.3,154.49,419983.0
2021-01-04 17:00:00,154.48,155.0,154.48,154.7635,250626.0
2021-01-04 17:15:00,154.75,155.1,154.55,155.07,243997.0
2021-01-04 17:30:00,155.07,155.1,154.56,154.6,225469.0
2021-01-04 17:45:00,154.59,154.59,154.13,154.3934,226238.0
2021-01-04 18:00:00,154.38,154.68,154.33,154.67,231502.0
2021-01-04 18:15:00,154.66,155.02,154.61,154.9208,258597.0
2021-01-04 18:30:00,154.92,155.18,154.695,155.07,217488.0
2021-01-04 18:45:00,155.08,155.24,154.95,155.2145,152169.0
2021-01-04 19:00:00,155.2,155.24,154.96,155.025,242886.0
2021-01-04 19:15:00,155.02,155.25,155.0,155.2203,209880.0
2021-01-04 19:30:00,155.22,155.22,154.8,155.075,228359.0
2021-01-04 19:45:00,155.07,155.46,155.07,155.34,292257.0
2021-01-04 20:00:00,155.3357,155.7216,155.21,155.63,246759.0
2021-01-04 20:15:00,155.64,155.94,155.42,155.88,269030.0
2021-01-04 20:30:00,155.88,156.56,155.86,156.52,412763.0
2021-01-04 20:45:00,156.52,156.96,156.28,156.51,1153796.0
2021-01-04 21:00:00,156.5,157.26,156.5,156.55,1010429.0
2021-01-04 21:15:00,156.5,156.51,156.5,156.51,2536.0
2021-01-04 21:30:00,156.5,156.5,156.5,156.5,211621.0
2021-01-04 21:45:00,156.71,156.71,156.71,156.71,166.0
2021-01-04 22:00:00,156.5,156.62,156.5,156.62,392.0
2021-01-04 22:15:00,156.5,156.5,156.5,156.5,402.0
2021-01-04 22:30:00,156.5,156.5,156.5,156.5,850.0
2021-01-04 22:45:00,156.5,156.5,156.5,156.5,301.0
2021-01-05 00:15:00,156.6,156.75,156.5,156.75,726.0
2021-01-05 09:15:00,157.35,157.35,157.35,157.35,400.0
2021-01-05 10:15:00,157.11,157.11,157.06,157.06,580.0
2021-01-05 10:30:00,157.05,157.05,157.05,157.05,451.0
2021-01-05 12:00:00,156.75,156.75,156.75,156.75,897.0
2021-01-05 12:30:00,156.6,156.6,156.5,156.5,647.0
2021-01-05 12:45:00,156.65,156.66,156.65,156.66,447.0
2021-01-05 13:00:00,156.5,156.75,156.39,156.39,3465.0
2021-01-05 13:15:00,155.74,155.8749,155.74,155.8749,277.0
2021-01-05 13:30:00,156.02,156.5,156.02,156.5,1485.0
2021-01-05 13:45:00,156.5,156.5,156.2002,156.2002,975.0
2021-01-05 14:00:00,156.5,156.5,156.5,156.5,506.0
2021-01-05 14:15:00,156.5,156.5,156.5,156.5,218.0
2021-01-05 14:30:00,156.25,157.015,155.89,156.57,489435.0
2021-01-05 14:45:00,156.6,156.6099,155.91,156.28,277300.0
2021-01-05 15:00:00,156.29,156.65,155.95,156.14,276987.0
2021-01-05 15:15:00,156.16,156.18,155.44,155.84,284775.0
2021-01-05 15:30:00,155.84,155.8806,155.3,155.31,266068.0
2021-01-05 15:45:00,155.31,155.84,155.29,155.29,243536.0
2021-01-05 16:00:00,155.32,155.7,155.07,155.5,235976.0
2021-01-05 16:15:00,155.49,155.79,155.31,155.595,153510.0
2021-01-05 16:30:00,155.595,155.96,155.58,155.895,107164.0
2021-01-05 16:45:00,155.91,155.97,155.78,155.96,103573.0
2021-01-05 17:00:00,155.98,156.4699,155.95,156.41,116278.0
2021-01-05 17:15:00,156.4266,156.72,156.39,156.69,139863.0
2021-01-05 17:30:00,156.7,157.12,156.7,156.95,155962.0
2021-01-05 17:45:00,156.9524,157.62,156.94,157.6,338364.0
2021-01-05 18:00:00,157.605,157.66,157.43,157.54,333581.0
2021-01-05 18:15:00,157.54,157.76,157.54,157.7,208400.0
2021-01-05 18:30:00,157.71,157.76,157.58,157.71,207216.0
2021-01-05 18:45:00,157.72,157.81,157.54,157.7072,170944.0
2021-01-05 19:00:00,157.72,158.27,157.72,158.27,559052.0
2021-01-05 19:15:00,158.27,158.69,158.16,158.4999,556767.0
2021-01-05 19:30:00,158.485,158.65,158.16,158.21,245375.0
2021-01-05 19:45:00,158.22,158.29,157.92,158.24,235637.0
2021-01-05 20:00:00,158.24,158.53,158.22,158.375,262680.0
2021-01-05 20:15:00,158.36,158.42,158.1351,158.26,232589.0
2021-01-05 20:30:00,158.25,158.45,158.05,158.45,341862.0
2021-01-05 20:45:00,158.44,158.76,158.19,158.3683,663055.0
2021-01-05 21:00:00,158.34,158.4,158.3083,158.34,568363.0
2021-01-05 21:15:00,158.29,158.29,158.12,158.12,697.0
2021-01-05 21:45:00,158.39,158.39,158.39,158.39,109.0
2021-01-05 22:30:00,158.67,158.67,158.67,158.67,101.0
2021-01-05 23:00:00,158.66,158.66,158.66,158.66,158.0
2021-01-05 23:15:00,158.66,158.67,158.63,158.65,784.0
2021-01-05 23:30:00,158.34,158.34,158.32,158.32,562.0
2021-01-06 00:15:00,158.7,158.7,158.7,158.7,400.0
2021-01-06 00:45:00,158.35,158.35,158.33,158.33,931.0
2021-01-06 09:15:00,157.41,157.41,157.41,157.41,500.0
2021-01-06 10:15:00,157.43,157.43,157.43,157.43,500.0
2021-01-06 10:45:00,159.03,159.1,157.48,157.48,415.0
2021-01-06 11:45:00,158.07,158.07,158.07,158.07,454.0
2021-01-06 12:00:00,158.03,158.03,158.03,158.03,276.0
2021-01-06 12:15:00,158.12,158.12,158.07,158.07,1330.0
2021-01-06 12:30:00,158.0,158.25,157.89,158.25,1060.0
2021-01-06 12:45:00,158.02,158.02,157.51,157.55,880.0
2021-01-06 13:00:00,158.5,158.5,157.5017,157.58,2276.0
